32066;669,313;236,436655048;173,2308993148;1,3648642129;0,680580172;32481;202,0586529735;0,7808786285;0,9872232998;0,8994895694;0,8545995245;0,0073734378;0,0024260535;0,7303403472;0,9968154032;1
32109;663,582;224,4723522892;182,3644962;1,2308994183;0,5830809438;32567;202,1940863178;0,7676253317;0,9859366844;0,9163205998;0,9007527397;0,0069909481;0,0028388223;0,8113554981;0,9986970107;1
32114;648,566;222,657507374;183,8290361007;1,2112205563;0,5642361269;32393;202,2098284941;0,7606708039;0,9913870281;0,9593915997;0,9081653292;0,0069333471;0,0029092589;0,8247642653;0,9989714322;1
32167;654,893;217,9605170172;188,2047159447;1,1581033765;0,5043817531;32521;202,3766202789;0,76059302;0,9891147259;0,9424964571;0,9285012857;0,0067759044;0,0031065409;0,8621146375;0,9984178727;1
32213;658,216;221,4811143382;185,2954323699;1,1952864218;0,5477843666;32585;202,5212716101;0,7629073513;0,9885837042;0,9343383324;0,914395217;0,0068755196;0,0029649753;0,8361186129;0,999401225;1
32218;653,595;222,7560713811;184,404683949;1,2079740417;0,5609755665;32566;202,5369883559;0,7544315654;0,9893140085;0,9477439022;0,9092321798;0,0069140254;0,0029148078;0,8267031569;0,9986359537;1
32233;665,493;221,233683701;185,5923728724;1,1920408165;0,5442895095;32710;202,5841312775;0,7752044252;0,9854173036;0,9145840197;0,915702021;0,0068635772;0,0029767816;0,8385101913;0,9995383731;1
32251;644,051;220,9809627768;186,0277835013;1,1878922525;0,5397471425;32514;202,6406883063;0,7640606491;0,9919111767;0,9770404216;0,9170051834;0,0068519104;0,0029886744;0,8408985064;0,998896821;1
32258;654,808;220,8040300789;186,2777558096;1,1853483478;0,5369189075;32612;202,6626784439;0,7758056758;0,9891451;0,9454081638;0,917839581;0,0068449386;0,002996515;0,8424294964;0,9985724117;1
32262;652,419;222,6986562713;184,5129928925;1,2069537911;0,5599415176;32563;202,6752431656;0,7813135716;0,9907563799;0,9524626417;0,9100874094;0,0069028162;0,0029210467;0,8282590928;0,999670452;1
32279;646,556;218,1816037965;188,5531417723;1,1571358703;0,5031437257;32623;202,7286345451;0,7901835985;0,9894552923;0,9703259437;0,9291738213;0,006759243;0,0031078903;0,8633639903;0,9990294422;1
32323;649,59;217,3714573798;189,5913190483;1,1465264257;0,4891499671;32615;202,8667587469;0,7848436286;0,9910470642;0,9625933676;0,9332722943;0,0067249778;0,0031470534;0,8709971753;0,9986212783;1
32338;653,602;221,411341344;186,1362729792;1,1895120591;0,541530905;32672;202,913825053;0,7824908655;0,9897771792;0,9512535178;0,9164563288;0,0068467852;0,0029792954;0,8398922027;0,9990619034;1
32355;657,166;221,2796210001;186,3604099388;1,1873746204;0,5391743278;32720;202,9671536725;0,7837936047;0,9888447433;0,941458316;0,9172428656;0,0068391167;0,002986188;0,8413344746;0,9989792023;1
32368;675,385;221,6580649375;186,1762292852;1,1905819867;0,5427019393;32806;203,007924929;0,7590994371;0,9866487838;0,8917085023;0,915860765;0,0068480618;0,0029721126;0,8388009409;0,9986612907;1
32376;643,009;219,13001373;188,3004273921;1,163725525;0,5114565207;32608;203,0330108636;0,7843023256;0,9928851816;0,9840087315;0,926541314;0,0067682856;0,0030769298;0,8584788066;0,9990336999;1
32433;653,76;219,836697112;188,0092368241;1,1692866841;0,5182614078;32775;203,21165851;0,7693201765;0,9895652174;0,9535869437;0,9243755077;0,0067781795;0,003052717;0,8544700793;0,9991204857;1
32465;653,85;225,2024494177;183,6920945607;1,2259779059;0,5785098675;32767;203,311883125;0,7650344048;0,9907834101;0,9542650435;0,902796056;0,0069367765;0,0028424712;0,8150407186;0,9992219135;1
32514;649,012;221,4454898973;187,1344231774;1,1833498409;0,5346736437;32843;203,4652563892;0,7849831;0,9899826447;0,9700068737;0,9188051492;0,0068107735;0,0029941247;0,8442029022;0,9989873701;1
32518;651,651;221,2627853729;187,2561106033;1,1816051538;0,5326964267;32811;203,4777715518;0,7589152353;0,991070068;0,9622846511;0,9196204016;0,0068043172;0,0030019171;0,8457016831;0,9992854674;1
32518;655,131;220,8211991934;187,6655865058;1,1766739087;0,5270196045;32842;203,4777715518;0,7940321832;0,9901345838;0,9520886554;0,9214594083;0,0067907374;0,0030199624;0,8490874412;0,9990990382;1
32525;663,914;225,0778555603;184,2147341739;1,2218233062;0,5745792539;33000;203,4996712344;0,7690579779;0,9856060606;0,9272642491;0,9041301319;0,0069201493;0,0028524563;0,8174512954;0,9987810444;1
32578;657,571;227,0375739966;182,8423057226;1,2417124861;0,5928139977;32901;203,6654067052;0,781922043;0,9901826692;0,946779791;0,8970559503;0,0069690458;0,0027837563;0,804709378;0,9992176824;1
32581;649,583;224,4241778976;184,9234713198;1,2136056948;0,5666030911;32851;203,6747839253;0,7720616114;0,9917810721;0,9702976346;0,9075438566;0,0068881918;0,0028824082;0,8236358517;0,99956916;1
32615;664,789;218,1467462889;191,0022769835;1,1421159461;0,483095172;33016;203,7810289294;0,8085628579;0,9878543736;0,927383997;0,9341465431;0,0066885404;0,0031417467;0,8726297639;0,9966443685;1
32622;657,009;235,2708697635;177,1581895326;1,3280270609;0,6580242879;32902;203,8028960254;0,7793119924;0,991489879;0,9496811325;0,8662478964;0,0072120308;0,0025049907;0,7503854181;0,9965321413;1
32698;653,049;225,0141906395;185,1437242639;1,2153487326;0,5683178519;32994;204,0401593651;0,7676848308;0,9910286719;0,9634729275;0,9067879621;0,0068815888;0,0028700632;0,8222644081;0,9993380063;1
32705;654,454;223,8758675016;186,1499297968;1,2026642596;0,5555438328;33021;204,061998693;0,7794699461;0,9904303322;0,9595459232;0,911496183;0,0068453101;0,0029146896;0,8308252916;0,9992038842;1
32713;660,043;215,4163207859;193,486462097;1,1133405327;0,4395915601;33020;204,0869550631;0,7995160817;0,9907026045;0,9435953207;0,9474071153;0,0065850372;0,003272537;0,8975802421;0,9993124649;1
32729;656,679;214,265720692;194,7938250446;1,0999615652;0,4165284657;33066;204,1368586504;0,7691530363;0,9898082623;0,9537539372;0,9527275665;0,0065466626;0,0033271674;0,9076898159;0,9984239106;1
32774;660,614;222,8700513012;187,4792476532;1,1887718459;0,5407174025;33120;204,277147129;0,7901538165;0,9895531401;0,9437213211;0,916575134;0,006800209;0,002960563;0,8401099762;0,9986990872;1
32775;649,807;220,025099463;189,809403781;1,1591896665;0,5057644876;33062;204,2802635565;0,7726308345;0,9913193394;0,9754023408;0,9284407281;0,0067131991;0,0030769896;0,8620021857;0,9992240261;1
32795;651,03;225,2102520857;185,6002312028;1,2134157949;0,566415511;33091;204,3425821252;0,7759926175;0,9910549696;0,9723340531;0,9073413854;0,0068672131;0,0028710659;0,8232683896;0,9989668674;1
32796;654,824;223,1453686885;187,4192621142;1,190621317;0,5427448781;33111;204,3456975547;0,8008204527;0,9904865453;0,9611287425;0,9157514617;0,0068040422;0,0029515983;0,8386007397;0,9984559171;1
32799;653,729;219,9055494139;190,1123396021;1,1567137087;0,5026015934;33087;204,3550435584;0,7461779962;0,991295675;0,9644394455;0,9292855233;0,0067046419;0,0030842675;0,8635715838;0,9989050894;1
32829;658,101;221,5994999934;189,0026275414;1,1724678269;0,5220712626;33154;204,4484800973;0,7897851661;0,9901972613;0,9525382332;0,9226035262;0,0067501142;0,0030168334;0,8511972666;0,9980014094;1
32836;669,19;218,406003761;191,7587727746;1,1389622524;0,4786748962;33225;204,4702758127;0,8029147105;0,9882919488;0,9214276197;0,9361934759;0,0066514193;0,0031517846;0,8764582243;0,9982528333;1
32849;664,105;230,7223075775;181,7436855017;1,2694928406;0,6160383779;33245;204,5107474071;0,7465681818;0,9880884344;0,9359626473;0,8863934725;0,0070237239;0,0026745665;0,7856933882;0,9974321312;1
32870;655,512;220,3581629198;190,0206597669;1,1596537092;0,5063528337;33198;204,5761076848;0,7812425726;0,9901198867;0,961276389;0,9283799836;0,0067039295;0,0030719368;0,861889394;0,9994932327;1
32885;659,728;227,0674036637;184,5596932464;1,2303195767;0,5825470945;33225;204,6227808154;0,7856699159;0,9897667419;0,9494626319;0,90115436;0,0069048929;0,0028088818;0,8120791805;0,9991169135;1
32920;671,612;219,0931338333;191,4622124807;1,1443152724;0,4861326292;33376;204,7316434083;0,7779747135;0,986337488;0,9171340044;0,9344502944;0,00665532;0,0031302104;0,8731973527;0,9992130665;1
32925;656,646;225,1281702169;186,461528278;1,2073706158;0,5603645269;33252;204,7471904823;0,7686830248;0,9901660051;0,9595620012;0,9094694382;0,0068376058;0,0028856009;0,827134659;0,9986580825;1
32934;668,197;221,4087308304;189,6018110515;1,1677564133;0,5164075045;33401;204,7751722409;0,7767086458;0,9860183827;0,9269265082;0,9248739716;0,0067228011;0,0030343121;0,8553918634;0,9988893344;1
32947;668,231;209,6932927225;200,2495993127;1,047159612;0,2967208611;33336;204,8155835877;0,7653193961;0,9883309335;0,9271980328;0,9767388405;0,0063645641;0,0035732406;0,9540187625;0,9990099172;1
32951;688,26;226,6490462275;185,5215754597;1,2216856485;0,5744478681;33524;204,8280162443;0,7708016562;0,9829077676;0,8741247215;0,9037232658;0,0068783662;0,0028301334;0,8167157411;0,9977698998;1
32988;676,797;224,7517099352;187,177294457;1,2007423795;0,5535467409;33461;204,9429825628;0,7666992051;0,9858641403;0,9050008768;0,9118639525;0,0068131354;0,0029056746;0,831495868;0,998412327;1
33006;669,769;223,5277491397;188,242941208;1,1874429272;0,5392499943;33458;204,9988888105;0,7570183486;0,9864905254;0,9245974138;0,9171071135;0,0067723368;0,0029552795;0,8410854577;0,998740978;1
33010;665,85;224,9712592064;186,8900914943;1,2037623686;0,5566774242;33374;205,0113103507;0,7915877317;0,9890933062;0,9356266427;0,9112777831;0,0068152457;0,0028991081;0,830427198;0,9996370108;1
33013;652,684;223,7818538804;188,0291423297;1,1901445229;0,542223823;33289;205,020626012;0,789784689;0,9917089729;0,9738429464;0,9161628723;0,0067785979;0,0029458484;0,8393544085;0,998953052;1
33019;655,703;224,4502114145;187,5026271629;1,1970510217;0,549663318;33340;205,0392560648;0,7643287037;0,9903719256;0,9650713855;0,9135177676;0,0067976078;0,0029201413;0,8345147117;0,9989566882;1
33051;663,071;218,951371381;192,4739417468;1,1375637107;0,4766896755;33423;205,1385877719;0,7779268465;0,9888699399;0,9446575502;0,9369139206;0,0066246519;0,0031487748;0,8778076945;0,9985621782;1
33058;655,511;224,4458788102;187,8781611897;1,1946352753;0,5470872834;33320;205,160310172;0,7992746615;0,9921368547;0,96677736;0,9140747483;0,0067894573;0,0029237597;0,8355326454;0,9981567718;1
33062;667,966;222,0391435578;189,7813411628;1,169973519;0,5190889904;33439;205,1727219394;0,7786622704;0,9887257394;0,9311727782;0,9240385216;0,0067158413;0,0030202333;0,8538471893;0,9989786008;1
33078;659,456;235,5600775117;178,9312327601;1,3164838462;0,6503915309;33333;205,2223615027;0,7877214708;0,9923499235;0,9558229607;0,8712102818;0,0071213519;0,0025306622;0,7590073551;0,9992209221;1
33078;652,214;221,3869025189;190,3548121256;1,1630223583;0,5105826184;33327;205,2223615027;0,7724173361;0,9925285804;0,9771671828;0,9269851069;0,0066928745;0,0030484808;0,8593013885;0,9993867273;1
33089;663,915;217,3358221267;194,2070488511;1,119093377;0,4489030195;33466;205,2564817387;0,7744102228;0,9887348354;0,9433406398;0,9444208494;0,0065682197;0,0032232181;0,8919307408;0,9981537847;1
33090;653,809;228,4066750361;184,6885547881;1,2367126663;0,5883652824;33352;205,2595832971;0,7693559637;0,9921443991;0,9727580692;0,898658427;0,0069025892;0,0027769649;0,8075869684;0,998753033;1
33143;648,385;222,5263095398;189,7373792644;1,1728121807;0,5224801568;33377;205,4238988802;0,7699795558;0,9929891842;0,9906853996;0,9231443208;0,006714127;0,0030077914;0,852195437;0,9994651889;1
33159;653,801;222,4440286883;189,9804200196;1,1708787077;0,520175444;33415;205,4734777626;0,7881114227;0,99233877;0,9748103413;0,9237086694;0,0067084058;0,003012584;0,853237706;0,9990378626;1
33168;680,621;234,3155480077;180,5827539282;1,297552191;0,6372200519;33542;205,5013606276;0,7612402745;0,9888498003;0,8997429642;0,8770282739;0,0070645064;0,0025781962;0,7691785933;0,998049369;1
33171;654,338;222,2536490089;190,3614532294;1,167534946;0,5161380427;33429;205,5106540752;0,7902372784;0,9922821502;0,9735631874;0,9246671764;0,0067002396;0,0030214253;0,8550093871;0,9982533386;1
33194;664,658;232,3085442548;182,085601664;1,2758205049;0,6210015723;33520;205,5818898832;0,7736988089;0,990274463;0,944219534;0,8849519097;0,0069985101;0,0026476711;0,7831398825;0,9991459203;1
33236;660,788;210,8580024872;200,9273673099;1,0494240049;0,303273094;33611;205,7119090107;0,7682847896;0,9888429383;0,9565205816;0,9755945071;0,0063442653;0,0035451816;0,9517846423;0,9988256511;1
33248;660,068;230,9698346774;183,429248655;1,2591766928;0,6076960241;33511;205,7490422416;0,7876619838;0,9921518307;0,9589545684;0,890804821;0,0069468791;0,002698359;0,7935332292;0,9991985471;1
33251;658,962;217,4521629766;194,9834825475;1,1152337631;0,4426935029;33565;205,7583245023;0,7579439252;0,9906450171;0,9622631013;0,9462233978;0,006539718;0,0032338027;0,8953387185;0,9985119682;1
33276;704,493;234,7881383989;180,7054960413;1,2992860956;0,6384619;33857;205,8356603959;0,7596566524;0,98283959;0,8425343484;0,8766867943;0,0070557801;0,0025710034;0,7685797353;0,9986049634;1
33316;670,587;229,2180829468;185,2793615259;1,2371484933;0,5887565615;33699;205,9593374246;0,7826168663;0,9886346776;0,9310059522;0,8985300583;0,0068801202;0,0027663443;0,8073562656;0,9988195875;1
33319;668,601;225,0172378082;188,8365102736;1,191598158;0,5438088924;33732;205,968610208;0,7960387997;0,9877564331;0,9366293851;0,9153459184;0,0067534211;0,0029244526;0,8378581504;0,9983902287;1
33325;674,433;223,8254841775;189,7357063767;1,1796698073;0,530484185;33701;205,9871545226;0,7989690722;0,988843061;0,9206666206;0,9203025084;0,0067164436;0,0029719504;0,8469567069;0,9991292552;1
33330;653,776;224,3601666938;189,4313875125;1,1843874959;0,5358420113;33580;206,0026068428;0,7901849218;0,9925550923;0,9799123481;0,9181781681;0,0067314781;0,002951196;0,8430511483;0,9984992384;1
33333;679,262;220,5312914415;192,7167055965;1,1443288778;0,486151306;33834;206,0118776786;0,7722407562;0,98519241;0,9078406547;0,9341616617;0,0066160049;0,0031078764;0,8726580103;0,9986077616;1
33338;659,103;232,2637945256;182,9185091571;1,2697664965;0,6162553927;33639;206,0273281445;0,7767474371;0,9910520527;0,9643680854;0,8870402232;0,0069669385;0,0026606944;0,7868403576;0,9991035242;1
33344;661,508;225,3180560876;188,6685259734;1,1942535456;0,5466776795;33692;206,0458671744;0,7633524874;0,9896711385;0,9575409585;0,9144667354;0,0067573793;0,0029149406;0,8362494101;0,9986938231;1
33382;659,434;222,8701044114;190,920248987;1,1673466046;0,5159086541;33730;206,1632423163;0,7816883269;0,989682775;0,964671718;0,925037671;0,0066763557;0,0030154831;0,8556946927;0,9988922942;1
33399;664,701;221,5599424838;192,0898879263;1,1534180423;0,4983284149;33752;206,2157306187;0,7614911081;0,9895413605;0,9499279441;0,9307446477;0,0066337298;0,003070858;0,8662855993;0,99918944;1
33421;654,804;219,54408233;194,0253903421;1,131522436;0,4679308802;33691;206,2836368319;0,7633851074;0,9919859903;0,9795049994;0,9396000778;0,0065690459;0,0031583062;0,8828483062;0,998962666;1
33423;659,036;224,1680527824;189,981079738;1,1799493565;0,5308049735;33707;206,2898090156;0,7729827239;0,9915744504;0,967023472;0,9202462459;0,0067069998;0,0029670459;0,846853153;0,999243833;1
33427;665,61;228,2231820297;186,6258655886;1,2228914856;0,5755962415;33789;206,302152829;0,7544916938;0,9892864542;0,9481293468;0,9039491562;0,0068275102;0,0028120182;0,8171240771;0,9992540766;1
33429;658,605;229,4460905327;185,6980933664;1,2355866793;0,5873512594;33713;206,3083244587;0,7917436408;0,9915759499;0,9684633771;0,8991581595;0,0068636839;0,0027674603;0,8084853957;0,9989537854;1
33431;666,841;219,9074076589;193,680468452;1,1354134437;0,4736067086;33788;206,3144959038;0,7887088022;0,9894341186;0,9447450897;0,9381880224;0,0065779488;0,0031436182;0,8801967654;0,9993872405;1
33433;657,349;225,0025125312;189,5660154255;1,1869348629;0,5386866213;33708;206,3206671643;0,7768070819;0,9918416993;0,9722841346;0,9169705033;0,0067299528;0,0029350347;0,840834904;0,9980162615;1
33446;656,077;224,2339337868;190,256598567;1,1785868951;0,5292375241;33713;206,3607758592;0,7678145087;0,9920802064;0,97643744;0,9202923589;0,0067043573;0,0029664715;0,8469380258;0,9981900582;1
33447;664,412;226,1186153792;188,7406407655;1,1980388244;0,5507087249;33791;206,3638608205;0,770224525;0,9898197745;0,9521209008;0,9126354346;0,0067605051;0,0028929986;0,8329034365;0,9978506539;1
33459;655,414;219,1299474401;194,54310016;1,1263825202;0,4602335771;33765;206,40087676;0,7863085166;0,9909373612;0,9787942133;0,9419108578;0,0065492079;0,0031798582;0,887196064;0,9993221385;1
33468;659,987;224,4599389051;189,9543463964;1,1816520294;0,5327497604;33748;206,4286343587;0,7923295455;0,991703212;0,9655368691;0,9196680502;0,0067067031;0,0029594652;0,8457893225;0,9994286694;1
33498;657,523;227,9380769088;187,3160543383;1,2168635396;0,5697979371;33745;206,5211327432;0,7814949608;0,9926803971;0,9736589143;0,9060405157;0,0068045279;0,0028285785;0,820909416;0,9989347377;1
33534;657,067;218,8447518255;195,1928535725;1,1211719477;0,4521856323;33793;206,6320761478;0,7835046729;0,9923356908;0,9760586438;0,9441947976;0,0065260557;0,003199462;0,8915038157;0,9995290695;1
33538;658,284;227,5186814437;187,9440519109;1,2105660122;0,5635823763;33800;206,644399516;0,7605161115;0,9922485207;0,9725690066;0,9082524486;0,0067839073;0,0028476458;0,8249225103;0,9986231537;1
33539;662,418;223,6835362497;191,2006021216;1,1698892878;0,5189876477;33915;206,6474802432;0,7642648801;0,9889134601;0,96049636;0,9238385789;0,0066693562;0,002996733;0,8534777198;0,9984744418;1
33547;653,512;213,7540709486;199,9257013902;1,0691675431;0,3538369941;33832;206,6721244078;0,7835704109;0,9915760227;0,9870892437;0,9668687174;0,006371779;0,0034348716;0,9348351166;0,9994953648;1
33560;669,259;227,9361767584;187,856592076;1,2133520269;0,5663524882;33897;206,7121649089;0,7398589065;0,9900581172;0,9415499743;0,9068861637;0,0067919004;0,0028338847;0,8224425139;0,9979122912;1
33576;666,339;224,5887253001;190,4630177868;1,1791723554;0,5299123033;33927;206,7614348809;0,7617923993;0,9896542577;0,9502729232;0,920622505;0,0066889661;0,0029639106;0,8475457967;0,9994025734;1
33583;657,754;221,7110512284;192,9504090775;1,1490571712;0,4925595962;33868;206,7829868022;0,7753024287;0,991584977;0,9754440361;0,9326688302;0,0066018834;0,0030814666;0,8698711469;0,9995316793;1
33584;658,848;223,7351825681;191,3544823979;1,1692184043;0,518178984;33884;206,7860654647;0,7480565765;0,9911462637;0,972236276;0,9242447392;0,0066619576;0,0029986762;0,854228338;0,9987794942;1
33607;690,171;214,765297215;199,5241432015;1,0763875177;0,3699957627;34162;206,8568620566;0,7708027523;0,9837538786;0,886596875;0,9631763825;0,006390493;0,0033926372;0,9277087438;0,9985741118;1
